h3_index,hour,dow,lat,lon,street_light_coverage,police_station_dist_m,crowd_density,road_quality,cctv_coverage,historical_incident_rate,is_night,time_risk_score,safety_score
893cf2d4ba7ffff,10,5,22.61331,88.371185,0.7407,1808.8,0.7068,0.6845,0.3402,0.0048,0.0,0.1562,0.5955
893cf2d5a2fffff,5,1,22.54407,88.314576,0.5929,3336.0,0.1681,0.6847,0.2942,0.5747,0.5,0.4999,0.3637
893cf2c456fffff,7,6,22.527104,88.417671,0.6915,4663.8,0.2932,0.63,0.2933,0.5364,0.0,0.1777,0.4519
893cf2c714bffff,6,2,22.512323,88.356698,0.5341,2832.3,0.2857,0.7071,0.2916,0.3108,0.5,0.525,0.4125
893cf2d5babffff,16,2,22.557611,88.330876,0.8163,1521.5,0.4849,0.5218,0.3212,0.0,0.0,0.129,0.6055
893cf288233ffff,17,2,22.650157,88.447634,0.7932,5554.5,0.8469,0.6158,0.2614,0.3169,0.0,0.2762,0.4996
893cf2d4177ffff,4,2,22.624134,88.307598,0.5407,7188.6,0.2196,0.724,0.2994,0.607,1.0,0.9265,0.1458
893cf2c70afffff,9,6,22.521058,88.346381,0.7385,1462.7,0.8158,0.5922,0.3321,0.1287,0.0,0.198,0.6055
893cf28b277ffff,11,0,22.645108,88.379742,0.7018,2547.6,0.6001,0.6404,0.2894,0.3793,0.0,0.1785,0.574
893cf289127ffff,10,4,22.626713,88.447655,0.8037,5002.8,0.7722,0.6695,0.2949,0.0221,0.0,0.1091,0.5388
893cf2d4d2fffff,19,1,22.640117,88.362561,0.6909,3912.7,0.6342,0.5738,0.304,0.568,0.5,0.2206,0.5207
893cf2c551bffff,3,6,22.484302,88.371331,0.6281,5597.3,0.0814,0.5964,0.2781,0.9818,1.0,0.8735,0.1717
893cf2c0d0bffff,10,5,22.483423,88.307787,0.6872,1927.3,0.8609,0.5684,0.3333,0.3068,0.0,0.1502,0.5925
893cf289683ffff,8,1,22.619485,88.382348,0.7007,1964.2,0.7195,0.6107,0.2517,0.062,0.0,0.2049,0.5664
893cf2d6b4fffff,8,0,22.648207,88.329902,0.7746,7250.8,0.6652,0.6643,0.3421,0.3586,0.0,0.1661,0.4599
893cf2c7473ffff,16,5,22.525794,88.322329,0.751,821.2,0.5955,0.6482,0.2673,0.0095,0.0,0.1018,0.6471
893cf2d5d53ffff,3,1,22.58579,88.306791,0.6029,5044.6,0.156,0.6822,0.3223,0.5433,1.0,0.8757,0.2142
893cf289233ffff,16,3,22.598658,88.411586,0.8737,3398.7,0.4771,0.6018,0.2832,0.3661,0.0,0.1698,0.5169
893cf2c61d3ffff,8,5,22.576768,88.38669,0.7921,2085.2,0.6693,0.6246,0.3098,0.0492,0.0,0.2261,0.5912
893cf2c654bffff,6,2,22.579137,88.37466,0.5108,484.8,0.1863,0.5473,0.4797,0.5284,0.5,0.4964,0.4764
893cf2c6a27ffff,13,3,22.544626,88.447727,0.8317,3951.6,0.5227,0.6439,0.2494,0.0,0.0,0.1392,0.5177
893cf28915bffff,1,6,22.617551,88.426176,0.6788,2902.1,0.0518,0.5765,0.3179,0.9364,1.0,0.933,0.3075
893cf2882c7ffff,8,1,22.649348,88.434741,0.7597,4088.9,0.717,0.524,0.2897,0.2718,0.0,0.1614,0.5232
893cf2c6203ffff,13,0,22.545142,88.368685,0.6425,1715.9,0.5513,0.5257,0.2823,0.6676,0.0,0.1412,0.5302
893cf2d4867ffff,3,6,22.61368,88.352282,0.5786,2911.5,0.1357,0.4828,0.3459,0.6237,1.0,0.9668,0.2571
893cf2c65a3ffff,12,0,22.597037,88.385809,0.8789,573.9,0.4379,0.7349,0.435,0.0805,0.0,0.1709,0.6612
893cf2c434bffff,11,4,22.488722,88.41685,0.7248,8715.1,0.5823,0.6434,0.2102,0.0,0.0,0.1745,0.4863
893cf2d5d67ffff,9,4,22.584425,88.322253,0.7279,3816.7,0.784,0.5938,0.344,0.4696,0.0,0.2209,0.5685
893cf2c2b93ffff,17,3,22.511617,88.283708,0.8821,2078.0,0.756,0.4998,0.2982,0.4256,0.0,0.2256,0.6262
893cf2c4e93ffff,3,3,22.515987,88.44002,0.4742,6395.0,0.02,0.6727,0.3123,0.4368,1.0,0.9115,0.12
893cf2896abffff,2,2,22.616119,88.390944,0.5888,2119.8,0.0334,0.6225,0.3611,0.8516,1.0,0.9577,0.2407
893cf2c09b7ffff,23,5,22.481868,88.33269,0.5826,3961.7,0.0433,0.6577,0.1898,0.5296,1.0,0.9669,0.1859
893cf2c6883ffff,23,5,22.573641,88.43653,0.5483,1859.4,0.1982,0.5304,0.3437,0.6905,1.0,0.878,0.3334
893cf2c5cd7ffff,15,6,22.480361,88.408268,0.7334,8904.6,0.6548,0.5647,0.2807,0.0,0.0,0.1707,0.4676
893cf2c290fffff,0,4,22.521981,88.299149,0.64,2370.4,0.1128,0.6531,0.3113,0.5041,1.0,0.9352,0.3489
893cf2c6303ffff,20,3,22.552128,88.392731,0.5515,3175.9,0.6533,0.6043,0.3271,0.3647,0.5,0.557,0.4302
893cf289667ffff,21,1,22.605393,88.394393,0.57,1654.9,0.2815,0.6753,0.3851,0.8451,1.0,0.607,0.4277
893cf2d5a17ffff,11,3,22.549617,88.303404,0.6582,3950.3,0.5315,0.5954,0.3101,0.1448,0.0,0.1198,0.4941
893cf2d4d67ffff,23,0,22.635939,88.35827,0.4925,4253.6,0.0874,0.5889,0.2694,0.9057,1.0,0.9672,0.078
893cf2c66b7ffff,16,3,22.570965,88.356629,0.7695,1531.9,0.5576,0.5288,0.3031,0.3991,0.0,0.1191,0.6149
893cf2d5a2fffff,18,2,22.54407,88.314576,0.5578,3224.5,0.7207,0.5624,0.2063,0.4463,0.5,0.2254,0.434
893cf2c6213ffff,19,6,22.547325,88.366105,0.5681,1661.2,0.8294,0.5913,0.281,0.0528,0.5,0.2326,0.5439
893cf2c4197ffff,5,5,22.532281,88.425398,0.5228,4287.2,0.2636,0.6516,0.1952,0.474,0.5,0.5415,0.3148
893cf2d4813ffff,8,4,22.622405,88.341962,0.8372,4303.7,0.8225,0.5661,0.3028,0.0995,0.0,0.1509,0.5717
893cf2d456fffff,22,4,22.634034,88.291263,0.5197,9191.6,0.0575,0.6976,0.3173,0.4985,1.0,0.5228,0.1337
893cf2d40afffff,5,0,22.626675,88.28612,0.5268,9173.7,0.2704,0.6044,0.3068,0.2869,0.5,0.5038,0.3357
893cf2c5c37ffff,5,3,22.479979,88.427166,0.5833,9772.0,0.2441,0.5242,0.2675,0.3884,0.5,0.454,0.264
893cf289617ffff,7,5,22.615121,88.387508,0.8644,1974.6,0.2477,0.5949,0.2109,0.0,0.0,0.184,0.5656
893cf28915bffff,11,3,22.617551,88.426176,0.7648,2961.9,0.5409,0.5282,0.2743,0.0,0.0,0.1657,0.5467
893cf2c54b3ffff,20,0,22.48786,88.353292,0.5669,3961.5,0.7295,0.5246,0.2385,1.0659,0.5,0.6341,0.3971
893cf2d58a7ffff,12,1,22.577065,88.317109,0.7137,3717.5,0.51,0.5206,0.2881,0.2785,0.0,0.1239,0.5131
893cf2c4083ffff,4,2,22.522116,88.400494,0.5646,5672.9,0.0687,0.5882,0.3436,0.5203,1.0,0.9397,0.1089
893cf2d4e8fffff,3,1,22.618592,88.318772,0.5279,5973.6,0.02,0.5101,0.2036,0.5187,1.0,0.8726,0.0807
893cf28b2c3ffff,10,5,22.649655,88.365128,0.7952,4272.6,0.7151,0.6436,0.28,0.0662,0.0,0.1273,0.5313
893cf2c291bffff,9,0,22.523163,88.293136,0.7714,2792.4,0.6905,0.6382,0.3521,0.0,0.0,0.1732,0.5759
893cf28961bffff,14,0,22.610943,88.383216,0.7454,1167.4,0.6175,0.6084,0.3488,0.1459,0.0,0.176,0.6277
893cf2c6e03ffff,15,4,22.559111,88.41678,0.8226,1496.5,0.5327,0.5357,0.2166,0.1839,0.0,0.1688,0.5978
893cf2c41c7ffff,13,0,22.522734,88.42283,0.8037,5397.4,0.555,0.6159,0.2442,0.0408,0.0,0.1207,0.4978
893cf2c0d0bffff,17,4,22.483423,88.307787,0.6717,1899.2,0.8546,0.5759,0.3139,0.0,0.0,0.2299,0.5975
893cf2c4473ffff,20,3,22.524489,88.388465,0.6154,4247.0,0.7669,0.5303,0.2933,0.4118,0.5,0.6267,0.4354
893cf2d4a6bffff,7,4,22.587239,88.342006,0.7101,2730.2,0.2991,0.4579,0.3652,0.0,0.0,0.1558,0.4924
893cf2c68abffff,4,5,22.570269,88.445127,0.5834,2478.8,0.02,0.5096,0.2818,0.2305,1.0,0.8708,0.2351
893cf2d41bbffff,13,3,22.634853,88.304147,0.7199,7875.9,0.5074,0.4177,0.2361,0.0901,0.0,0.117,0.4703
893cf2d4957ffff,22,6,22.623035,88.3643,0.474,3053.0,0.1016,0.5609,0.2686,0.5198,1.0,0.5849,0.2109
893cf2c434fffff,13,5,22.48972,88.420285,0.7601,8829.9,0.6303,0.6409,0.2003,0.0,0.0,0.1349,0.461
893cf2d6acfffff,1,5,22.648751,88.301551,0.6885,9307.5,0.1215,0.4801,0.2353,0.7944,1.0,0.9619,0.1883
893cf2c7193ffff,23,3,22.532601,88.355815,0.5007,933.3,0.1153,0.6103,0.2935,0.704,1.0,0.8934,0.2793
893cf2d4867ffff,22,5,22.61368,88.352282,0.5538,3162.3,0.0208,0.6823,0.3724,0.5629,1.0,0.65,0.2242
893cf2c2b6fffff,3,0,22.492156,88.297473,0.5447,1058.0,0.1464,0.5317,0.3705,1.5914,1.0,0.9349,0.2613
893cf2c6853ffff,0,3,22.560916,88.433105,0.4608,1808.7,0.1669,0.515,0.2386,0.9524,1.0,0.8851,0.1596
893cf2c703bffff,9,4,22.514693,88.344672,0.794,1323.2,0.6358,0.6347,0.3766,0.0,0.0,0.1762,0.6237
893cf2d6acfffff,9,1,22.648751,88.301551,0.644,9472.3,0.7599,0.5668,0.2517,0.5556,0.0,0.2149,0.4433
893cf2c296fffff,4,6,22.514433,88.303452,0.6036,1559.3,0.02,0.5825,0.1792,1.3324,1.0,0.9348,0.2932
893cf289607ffff,23,0,22.612939,88.390088,0.5492,1820.9,0.0313,0.5743,0.2954,0.7429,1.0,0.8646,0.2728
893cf2c72dbffff,17,4,22.492787,88.319796,0.7784,2266.0,0.7794,0.6359,0.226,0.0104,0.0,0.2574,0.5921
893cf2c456fffff,19,0,22.527104,88.417671,0.6175,5131.3,0.7318,0.5623,0.3111,0.1969,0.5,0.2794,0.4438
893cf2d5ccfffff,18,1,22.581973,88.283607,0.4534,6745.1,0.5852,0.6416,0.3021,0.1185,0.5,0.254,0.4242
893cf2d496fffff,4,0,22.617489,88.375476,0.6515,1921.7,0.0573,0.6306,0.4463,0.706,1.0,0.9497,0.4143
893cf2d4963ffff,14,0,22.61967,88.372896,0.8347,2245.1,0.5996,0.6125,0.2565,0.0,0.0,0.175,0.5595
893cf289193ffff,22,1,22.635633,88.427878,0.5452,3016.3,0.1472,0.6114,0.2675,0.1666,1.0,0.5188,0.2755
893cf2c4457ffff,5,2,22.525676,88.382451,0.5403,3654.0,0.2304,0.5813,0.299,0.1679,0.5,0.515,0.3347
893cf2d4cabffff,6,0,22.639668,88.330772,0.5196,6599.5,0.166,0.5896,0.2282,0.4393,0.5,0.5064,0.2794
893cf2c7357ffff,13,4,22.49641,88.352423,0.7337,3492.1,0.4876,0.5573,0.2744,0.1519,0.0,0.1327,0.5249
893cf2c6e13ffff,14,2,22.561295,88.414201,0.781,1486.8,0.5189,0.6512,0.427,0.2504,0.0,0.1709,0.6046
893cf2d4b57ffff,10,3,22.600775,88.358312,0.6906,1274.8,0.6948,0.6077,0.3717,0.1794,0.0,0.1329,0.6094
893cf2c551bffff,9,6,22.484302,88.371331,0.7618,5584.7,0.6421,0.6431,0.3317,0.2715,0.0,0.1544,0.5239
893cf2d5a77ffff,3,6,22.542071,88.307708,0.6127,3373.1,0.0641,0.7648,0.315,0.6726,1.0,0.9448,0.3001
893cf2c6303ffff,7,5,22.552128,88.392731,0.7039,3575.5,0.1535,0.688,0.3613,0.0,0.0,0.1825,0.5084
893cf2c76d3ffff,1,0,22.511251,88.302598,0.4602,1050.0,0.0429,0.5521,0.2233,1.4915,1.0,0.8734,0.2394
893cf2c447bffff,5,0,22.521307,88.38761,0.6743,4185.5,0.2706,0.7139,0.3189,0.4085,0.5,0.4519,0.412
893cf2c6303ffff,8,1,22.552128,88.392731,0.7771,3185.6,0.736,0.6304,0.3378,0.4093,0.0,0.2003,0.5591
893cf2d5dabffff,6,5,22.595149,88.318803,0.6328,4859.0,0.2331,0.6342,0.3442,0.1265,0.5,0.4661,0.37
893cf2c6a63ffff,16,6,22.536269,88.439142,0.7256,4274.7,0.4721,0.602,0.1498,0.0,0.0,0.1223,0.518
893cf2c46cbffff,10,5,22.504585,88.370449,0.6542,4167.9,0.7886,0.6036,0.347,0.1108,0.0,0.1634,0.5584
893cf2d4807ffff,14,2,22.621223,88.347978,0.8075,3783.4,0.423,0.6057,0.2625,0.2681,0.0,0.1119,0.5076
893cf289453ffff,9,4,22.629024,88.384915,0.8408,1370.5,0.8612,0.5595,0.3761,0.1363,0.0,0.19,0.676
893cf28b25bffff,5,5,22.641115,88.365997,0.4815,3752.0,0.2241,0.6702,0.2459,0.0709,0.5,0.4687,0.3563
893cf2c6863ffff,21,2,22.558541,88.445137,0.5908,2679.7,0.3816,0.5317,0.3039,0.5089,1.0,0.5726,0.3581
893cf2c296bffff,4,4,22.513434,88.300019,0.6418,1652.4,0.02,0.7091,0.3176,1.5454,1.0,0.8579,0.3467
893cf2c656fffff,12,0,22.579949,88.387546,0.784,1778.7,0.4987,0.6318,0.3464,0.0,0.0,0.1399,0.5951
893cf2d4b7bffff,10,2,22.596411,88.363471,0.848,773.7,0.8172,0.6957,0.3095,0.3099,0.0,0.172,0.6546
893cf2c2977ffff,21,3,22.519798,88.301728,0.6076,1957.8,0.367,0.6606,0.322,0.4215,1.0,0.6154,0.487
893cf2d59a7ffff,9,5,22.584058,88.341151,0.781,2336.8,0.7954,0.6747,0.2976,0.4051,0.0,0.2103,0.5488
893cf2c46cfffff,9,1,22.505583,88.373884,0.7945,4281.0,0.6434,0.5959,0.3158,0.0,0.0,0.1919,0.5532
893cf2c5c8fffff,10,3,22.482356,88.415138,0.6833,9242.0,0.7073,0.6477,0.3047,0.0234,0.0,0.1352,0.5328
893cf2c418bffff,18,6,22.525916,88.423686,0.5961,4920.0,0.7952,0.6531,0.196,0.1337,0.5,0.2782,0.3989
893cf2c6c53ffff,16,3,22.576204,88.415045,0.6513,1166.3,0.5733,0.6346,0.3159,0.2547,0.0,0.1261,0.5939
893cf2c7153ffff,18,6,22.517689,88.354974,0.4344,2570.6,0.7318,0.5248,0.4279,0.3516,0.5,0.2063,0.4427
893cf2c76b3ffff,10,1,22.518431,88.317186,0.758,1329.9,0.805,0.613,0.2587,0.0,0.0,0.1355,0.612
893cf2c684fffff,12,2,22.556547,88.438264,0.6979,2496.2,0.5424,0.6232,0.2861,0.4243,0.0,0.1074,0.5374
893cf2c6533ffff,0,1,22.591674,88.387533,0.646,1282.1,0.0951,0.6745,0.3301,0.4455,1.0,0.8506,0.4498
893cf2c463bffff,12,6,22.506393,88.386767,0.7129,5129.9,0.6132,0.6166,0.2629,0.2484,0.0,0.1058,0.5163
893cf2c44b7ffff,0,0,22.540399,88.392743,0.4806,4029.4,0.02,0.6162,0.3306,0.8802,1.0,0.9389,0.1022
893cf289157ffff,6,5,22.621728,88.43047,0.5522,3039.9,0.2052,0.5542,0.3212,0.6763,0.5,0.5322,0.3159
893cf289167ffff,1,2,22.619356,88.442504,0.5866,4123.9,0.1067,0.62,0.2002,0.7986,1.0,0.8934,0.1333
893cf2c653bffff,19,6,22.588493,88.386678,0.521,1345.1,0.7259,0.5308,0.3238,0.4388,0.5,0.2666,0.5145
893cf2d4a8bffff,14,3,22.602326,88.333396,0.7621,3190.0,0.4853,0.5198,0.3034,0.1948,0.0,0.1122,0.5343
893cf2c296bffff,0,1,22.513434,88.300019,0.5525,1454.3,0.02,0.5728,0.2353,1.1195,1.0,0.8745,0.2224
893cf2d4bcbffff,2,6,22.601958,88.352296,0.5661,1980.7,0.0975,0.5271,0.2992,0.222,1.0,0.9536,0.3092
893cf2d496fffff,21,2,22.617489,88.375476,0.5788,1971.7,0.3469,0.5362,0.3175,0.3801,1.0,0.5382,0.3793
893cf2c60b3ffff,16,4,22.576955,88.37724,0.7359,490.1,0.5127,0.6554,0.3354,0.1856,0.0,0.1679,0.636
893cf2d4b57ffff,16,5,22.600775,88.358312,0.5659,1359.9,0.5903,0.6778,0.3536,0.0801,0.0,0.14,0.5629
893cf2c29abffff,5,1,22.528345,88.300857,0.5166,3271.0,0.3073,0.6522,0.2655,0.3015,0.5,0.5181,0.4137
893cf289377ffff,23,0,22.599277,88.433928,0.6482,3701.3,0.0311,0.6495,0.2638,0.6179,1.0,0.9274,0.2015
893cf2c43dbffff,22,6,22.498462,88.409968,0.515,7526.3,0.02,0.5907,0.2398,0.0,1.0,0.5306,0.0962
893cf2c296bffff,20,0,22.513434,88.300019,0.5052,1386.0,0.7548,0.5704,0.338,0.8389,0.5,0.5467,0.474
893cf2d4343ffff,14,1,22.598875,88.291313,0.7361,7259.1,0.5895,0.5801,0.3382,0.3181,0.0,0.1308,0.4422
893cf2c430fffff,15,5,22.497083,88.425432,0.729,8119.6,0.5746,0.5798,0.3228,0.3534,0.0,0.1547,0.4689
893cf2c2b47ffff,8,1,22.495522,88.288882,0.7133,1351.2,0.7888,0.5181,0.2351,0.4373,0.0,0.1591,0.5871
893cf2c6c57ffff,15,3,22.577201,88.418481,0.674,806.0,0.5658,0.6301,0.3214,0.1846,0.0,0.1307,0.6097
893cf2c4e93ffff,18,4,22.515987,88.44002,0.5216,6525.9,0.751,0.5702,0.325,0.5137,0.5,0.2587,0.3931
893cf2d4353ffff,11,6,22.601056,88.288733,0.684,7772.1,0.5325,0.6385,0.3076,0.3218,0.0,0.1458,0.4524
893cf2d4a47ffff,23,5,22.591602,88.336846,0.4753,2961.5,0.0691,0.5606,0.318,0.6498,1.0,0.9117,0.1643
893cf2d5b77ffff,23,3,22.549066,88.331746,0.6744,1057.4,0.1033,0.6073,0.3261,0.5566,1.0,0.9131,0.3987
893cf2c708bffff,6,6,22.520245,88.3335,0.5272,565.5,0.2331,0.5921,0.4545,1.5975,0.5,0.4888,0.405
893cf2c46cbffff,7,4,22.504585,88.370449,0.7705,4696.8,0.3053,0.7065,0.3154,0.3733,0.0,0.1591,0.4717
893cf2c55d7ffff,14,1,22.488671,88.366173,0.8279,4988.4,0.4909,0.6003,0.2543,0.265,0.0,0.165,0.5003
893cf2c7527ffff,20,5,22.538965,88.357526,0.5419,746.4,0.7097,0.5641,0.2716,0.2336,0.5,0.5245,0.5178
893cf2c6dd7ffff,23,1,22.59173,88.438232,0.6032,3119.2,0.1373,0.5939,0.2841,0.4759,1.0,0.9525,0.3017
893cf2c2b67ffff,15,2,22.495339,88.298327,0.5917,686.5,0.625,0.5747,0.2898,0.4784,0.0,0.1048,0.582
893cf2c608fffff,20,4,22.572775,88.372949,0.4377,916.1,0.6752,0.5759,0.2909,1.6907,0.5,0.5745,0.4127
893cf2d5c4fffff,16,1,22.57443,88.287912,0.8374,5950.4,0.5369,0.6232,0.2361,0.4345,0.0,0.1024,0.4788
893cf28960bffff,17,2,22.60876,88.385796,0.7591,1128.7,0.7953,0.6299,0.4142,0.4652,0.0,0.2642,0.6539
893cf2c4edbffff,23,4,22.505443,88.434015,0.593,7234.9,0.1217,0.6155,0.2698,0.3058,1.0,0.9226,0.1391
893cf2c453bffff,10,6,22.535653,88.416803,0.7694,3868.5,0.6632,0.6403,0.2936,0.0,0.0,0.1778,0.5527
893cf2c6563ffff,0,5,22.582132,88.384966,0.5583,1134.3,0.02,0.5612,0.3328,1.047,1.0,0.8697,0.2877
893cf289147ffff,5,3,22.619545,88.43305,0.5601,3622.6,0.258,0.6332,0.3411,0.2519,0.5,0.5078,0.3669
893cf2c6dbbffff,19,3,22.59472,88.448543,0.4873,3867.7,0.6697,0.5991,0.265,0.3959,0.5,0.2062,0.4449
893cf289367ffff,9,6,22.597094,88.436509,0.624,3379.1,0.6652,0.5654,0.3409,0.4931,0.0,0.2169,0.5254
893cf2c4047ffff,8,0,22.5082,88.403086,0.7763,6482.2,0.7385,0.527,0.3227,0.561,0.0,0.2256,0.4891
893cf2c408bffff,22,0,22.518934,88.399638,0.467,5876.5,0.1078,0.6344,0.2527,0.3788,1.0,0.5859,0.1221
893cf2c6a87ffff,10,2,22.552369,88.433972,0.6807,2648.5,0.6823,0.5342,0.1922,0.143,0.0,0.1122,0.5488
893cf2c711bffff,11,1,22.52187,88.359264,0.6675,2034.5,0.5382,0.6212,0.2807,0.0,0.0,0.16,0.5754
893cf2d4a47ffff,1,4,22.591602,88.336846,0.5668,2885.9,0.1024,0.5906,0.3652,0.4202,1.0,0.9432,0.2238
893cf2c6ebbffff,3,6,22.565474,88.418493,0.5484,651.3,0.0526,0.5658,0.4205,0.6643,1.0,0.9438,0.3081
893cf2d4ed7ffff,12,0,22.616593,88.311903,0.7322,6384.5,0.5178,0.6355,0.3866,0.1874,0.0,0.127,0.478
893cf2c6613ffff,5,3,22.562605,88.348049,0.562,1047.3,0.1453,0.6289,0.2935,0.7173,0.5,0.4968,0.4059
893cf2d5d07ffff,22,4,22.591969,88.317948,0.6644,4781.4,0.1319,0.6198,0.2671,0.4163,1.0,0.5353,0.2745
893cf2894c3ffff,14,4,22.634386,88.383191,0.7878,1696.5,0.6308,0.7747,0.3722,0.3844,0.0,0.1179,0.6407
893cf2d5d2bffff,9,4,22.587606,88.323107,0.6847,4053.3,0.791,0.5537,0.3261,0.3992,0.0,0.1875,0.5519
893cf28934fffff,14,6,22.594103,88.426199,0.7797,2699.9,0.5331,0.6184,0.256,0.0573,0.0,0.1117,0.595
893cf2d5c6fffff,20,2,22.574249,88.297359,0.5291,4907.7,0.7468,0.6484,0.247,0.5391,0.5,0.5915,0.3529
893cf2c2b17ffff,20,5,22.50507,88.291445,0.5027,950.8,0.8208,0.492,0.3478,1.3705,0.5,0.5423,0.4361
893cf2c4687ffff,12,5,22.516129,88.379884,0.7596,4099.3,0.5574,0.5969,0.2896,0.1644,0.0,0.1362,0.5265
893cf2c45c3ffff,6,6,22.537029,88.401338,0.6026,4074.5,0.2935,0.6053,0.3054,0.5599,0.5,0.493,0.3631
893cf2c426fffff,7,3,22.482547,88.405689,0.7298,8565.5,0.2895,0.5603,0.2591,0.0,0.0,0.1599,0.4401
893cf2d4b7bffff,1,6,22.596411,88.363471,0.5764,738.1,0.0985,0.6285,0.3214,0.2862,1.0,0.9121,0.3761
893cf2c456bffff,21,2,22.526106,88.414235,0.5251,4713.6,0.3337,0.5947,0.2711,0.367,1.0,0.5738,0.2851
893cf2c434bffff,4,5,22.488722,88.41685,0.6017,8952.2,0.1326,0.5688,0.3535,0.4871,1.0,0.9377,0.2014
893cf289523ffff,16,4,22.640995,88.426154,0.7724,2849.4,0.5779,0.4861,0.3722,0.4913,0.0,0.1104,0.5771
893cf2892c7ffff,10,6,22.597848,88.398697,0.8156,1694.4,0.6949,0.5891,0.3007,0.0,0.0,0.1463,0.62
893cf28956bffff,4,3,22.630459,88.420148,0.5405,1805.3,0.0586,0.5324,0.3656,1.325,1.0,0.8738,0.2184
893cf2c6573ffff,6,1,22.584314,88.382386,0.6676,1387.0,0.3601,0.5073,0.3291,0.2915,0.5,0.5436,0.5089
893cf2c6a87ffff,6,0,22.552369,88.433972,0.5847,2471.7,0.2583,0.6003,0.3266,0.4603,0.5,0.4824,0.4191
893cf2c466fffff,8,5,22.497843,88.387635,0.7036,6018.8,0.7931,0.6496,0.3242,0.0718,0.0,0.1974,0.5272
893cf2c6647ffff,21,6,22.55406,88.348918,0.5759,753.9,0.2663,0.6017,0.2672,0.7036,1.0,0.5547,0.4136
893cf2c66afffff,16,2,22.565601,88.358353,0.581,703.5,0.5047,0.5403,0.2242,1.2557,0.0,0.176,0.4943
893cf2c6d43ffff,15,6,22.581,88.44168,0.7369,2635.7,0.6819,0.5743,0.3664,0.4055,0.0,0.1398,0.5913
893cf2d4267ffff,19,0,22.592695,88.280157,0.5115,7797.0,0.8295,0.5646,0.3297,0.3418,0.5,0.2547,0.4441
893cf2d5d53ffff,14,5,22.58579,88.306791,0.7557,4935.1,0.4908,0.6176,0.2353,0.0748,0.0,0.1301,0.4944
893cf2894b7ffff,19,6,22.644736,88.398648,0.6426,1719.1,0.7287,0.7553,0.3614,0.1248,0.5,0.2278,0.621
893cf2d4ddbffff,17,1,22.641666,88.337643,0.7759,6224.0,0.691,0.537,0.2664,0.1738,0.0,0.2105,0.4936
893cf2d4ad7ffff,22,6,22.601327,88.329962,0.5512,3827.6,0.1123,0.5706,0.3891,0.3804,1.0,0.5676,0.2175
893cf28934bffff,17,6,22.593105,88.422762,0.8325,2620.1,0.6891,0.562,0.2303,0.4511,0.0,0.2634,0.5511
893cf2d495bffff,9,1,22.618857,88.360009,0.5659,2982.6,0.7662,0.5449,0.2084,0.0212,0.0,0.1659,0.5028
893cf2d41bbffff,20,1,22.634853,88.304147,0.4777,8077.2,0.8351,0.5455,0.3952,0.4061,0.5,0.5556,0.3902
893cf2d4813ffff,20,4,22.622405,88.341962,0.6011,4157.0,0.7362,0.6384,0.3372,0.3668,0.5,0.5732,0.4388
893cf2894cfffff,12,5,22.632204,88.385771,0.7861,1441.5,0.5044,0.7159,0.4494,0.09,0.0,0.1779,0.6427
893cf2d40afffff,18,6,22.626675,88.28612,0.6953,8975.9,0.7559,0.528,0.3134,0.3474,0.5,0.2424,0.4873
893cf2d4ac7ffff,2,6,22.599146,88.332541,0.5816,3466.9,0.1402,0.6679,0.3104,0.2213,1.0,0.8906,0.2161
893cf2c2bcfffff,15,0,22.499888,88.283725,0.6664,1307.2,0.5981,0.6657,0.3688,0.228,0.0,0.1538,0.5992
893cf28b35bffff,9,5,22.648102,88.390051,0.718,2244.9,0.9136,0.5956,0.3712,0.727,0.0,0.2064,0.6063
893cf2c71b3ffff,13,6,22.532415,88.365264,0.7874,1839.3,0.6888,0.688,0.331,0.1364,0.0,0.1739,0.6368
893cf2c703bffff,8,1,22.514693,88.344672,0.6343,1703.0,0.8094,0.5621,0.3219,0.7709,0.0,0.1808,0.5634
893cf2d4acbffff,21,1,22.594966,88.328252,0.6144,3726.0,0.2991,0.622,0.3159,0.2558,1.0,0.5886,0.3858
893cf2c4457ffff,21,4,22.525676,88.382451,0.6189,3661.7,0.3381,0.557,0.2683,0.2887,1.0,0.5403,0.4118
893cf2c6e8fffff,22,3,22.564477,88.415057,0.5417,898.9,0.02,0.5763,0.3229,0.9697,1.0,0.5701,0.328
893cf2d4357ffff,23,2,22.602055,88.292167,0.5628,7439.8,0.0286,0.604,0.2285,0.6292,1.0,0.8528,0.0949
893cf2c7297ffff,11,3,22.504333,88.329227,0.7404,1618.4,0.4956,0.5441,0.3047,0.2854,0.0,0.1086,0.5482
893cf2d4267ffff,4,0,22.592695,88.280157,0.5488,7663.4,0.072,0.6857,0.2245,1.1028,1.0,0.9559,0.0532
893cf2d4c2fffff,16,2,22.633126,88.338512,0.8132,5330.3,0.5455,0.5848,0.3178,0.1694,0.0,0.1143,0.4812
893cf2c43cbffff,19,1,22.496276,88.412547,0.5879,8118.4,0.7201,0.5674,0.2974,0.7287,0.5,0.2389,0.3921
893cf2c6cabffff,11,2,22.585558,88.427066,0.8177,1646.5,0.5607,0.5657,0.2638,0.0069,0.0,0.1711,0.601
893cf2c6dbbffff,9,3,22.59472,88.448543,0.8207,4115.8,0.7201,0.6407,0.3744,0.45,0.0,0.1874,0.553
